chrom	start	end	gene	feature_type
chr9	108919349	108922842	ELP1	Intron
chr9	108922842	108922927	ELP1	Exon/CDS
chr9	108922927	108926523	ELP1	Intron
chr9	108926523	108926603	ELP1	Exon/CDS
chr9	108926603	108927372	ELP1	Intron
chr9	108927372	108927453	ELP1	Exon/CDS
chr9	108927453	108929769	ELP1	Intron
chr9	108929769	108929921	ELP1	Exon/CDS
chr9	108929921	108930997	ELP1	Intron
chr9	108930997	108931146	ELP1	Exon/CDS
chr9	108931146	108935328	ELP1	Flanking Down
chr2	47344158	47369506	EPCAM	Flanking Up
chr2	47369506	47369581	EPCAM	Exon/CDS
chr2	47369581	47373463	EPCAM	Intron
chr2	47373463	47373570	EPCAM	Exon/CDS
chr2	47373570	47373808	EPCAM	Intron
chr2	47373808	47374048	EPCAM	Exon/CDS
chr2	47374048	47375234	EPCAM	Intron
chr2	47375234	47375299	EPCAM	Exon/CDS
chr2	47375299	47377014	EPCAM	Intron
chr2	47377014	47377077	EPCAM	Exon/CDS
chr2	47377077	47378953	EPCAM	Intron
chr2	47378953	47379054	EPCAM	Exon/CDS
chr2	47379054	47379769	EPCAM	Intron
chr2	47379769	47379969	EPCAM	Exon/CDS
chr2	47379969	47385166	EPCAM	Intron
chr2	47385166	47385210	EPCAM	Exon/CDS
chr2	47385210	47386572	EPCAM	Intron
chr2	47386572	47386613	EPCAM	Exon/CDS
chr2	47386613	47387601	EPCAM	Flanking Down
chr19	45407334	45409675	ERCC1	Flanking Up
chr19	45409675	45409725	ERCC1	Exon/CDS
chr19	45409725	45413677	ERCC1	Intron
chr19	45413677	45413745	ERCC1	Exon/CDS
chr19	45413745	45413963	ERCC1	Intron
chr19	45413963	45414034	ERCC1	Exon/CDS
chr19	45414034	45414861	ERCC1	Intron
chr19	45414861	45414960	ERCC1	Exon/CDS
chr19	45414960	45416821	ERCC1	Intron
chr19	45416821	45416897	ERCC1	Exon/CDS
chr19	45416897	45419098	ERCC1	Intron
chr19	45419098	45419197	ERCC1	Exon/CDS
chr19	45419197	45420324	ERCC1	Intron
chr19	45420324	45420427	ERCC1	Exon/CDS
chr19	45420427	45421178	ERCC1	Intron
chr19	45421178	45421393	ERCC1	Exon/CDS
chr19	45421393	45423270	ERCC1	Intron
chr19	45423270	45423374	ERCC1	Exon/CDS
chr19	45423374	45479828	ERCC1	Flanking Down
chr19	45349837	45351629	ERCC2	Flanking Up
chr19	45351629	45351721	ERCC2	Exon/CDS
chr19	45351721	45352209	ERCC2	Intron
chr19	45352209	45352352	ERCC2	Exon/CDS
chr19	45352352	45352506	ERCC2	Intron
chr19	45352506	45352649	ERCC2	Exon/CDS
chr19	45352649	45352746	ERCC2	Intron
chr19	45352746	45352816	ERCC2	Exon/CDS
chr19	45352816	45353083	ERCC2	Intron
chr19	45353083	45353155	ERCC2	Exon/CDS
chr19	45353155	45353242	ERCC2	Intron
chr19	45353242	45353334	ERCC2	Exon/CDS
chr19	45353334	45354730	ERCC2	Intron
chr19	45354730	45354851	ERCC2	Exon/CDS
chr19	45354851	45355665	ERCC2	Intron
chr19	45355665	45355728	ERCC2	Exon/CDS
chr19	45355728	45357270	ERCC2	Intron
chr19	45357270	45357371	ERCC2	Exon/CDS
chr19	45357371	45357474	ERCC2	Intron
chr19	45357474	45357543	ERCC2	Exon/CDS
chr19	45357543	45357630	ERCC2	Intron
chr19	45357630	45357699	ERCC2	Exon/CDS
chr19	45357699	45361524	ERCC2	Intron
chr19	45361524	45361642	ERCC2	Exon/CDS
chr19	45361642	45363743	ERCC2	Intron
chr19	45363743	45363911	ERCC2	Exon/CDS
chr19	45363911	45363986	ERCC2	Intron
chr19	45363986	45364119	ERCC2	Exon/CDS
chr19	45364119	45364235	ERCC2	Intron
chr19	45364235	45364331	ERCC2	Exon/CDS
chr19	45364331	45364424	ERCC2	Intron
chr19	45364424	45364547	ERCC2	Exon/CDS
chr19	45364547	45364838	ERCC2	Intron
chr19	45364838	45364954	ERCC2	Exon/CDS
chr19	45364954	45365042	ERCC2	Intron
chr19	45365042	45365158	ERCC2	Exon/CDS
chr19	45365158	45368630	ERCC2	Intron
chr19	45368630	45368743	ERCC2	Exon/CDS
chr19	45368743	45368930	ERCC2	Intron
chr19	45368930	45368992	ERCC2	Exon/CDS
chr19	45368992	45369070	ERCC2	Intron
chr19	45369070	45369147	ERCC2	Exon/CDS
chr19	45369147	45370133	ERCC2	Intron
chr19	45370133	45370232	ERCC2	Exon/CDS
chr19	45370232	45370536	ERCC2	Intron
chr19	45370536	45370540	ERCC2	Exon/CDS
chr19	45370540	45371918	ERCC2	Flanking Down
chr2	127257290	127257596	ERCC3	Flanking Up
chr2	127257596	127257727	ERCC3	Exon/CDS
chr2	127257727	127259296	ERCC3	Intron
chr2	127259296	127259448	ERCC3	Exon/CDS
chr2	127259448	127261228	ERCC3	Intron
chr2	127261228	127261346	ERCC3	Exon/CDS
chr2	127261346	127271336	ERCC3	Intron
chr2	127271336	127271453	ERCC3	Exon/CDS
chr2	127271453	127272865	ERCC3	Intron
chr2	127272865	127272961	ERCC3	Exon/CDS
chr2	127272961	127279173	ERCC3	Intron
chr2	127279173	127279375	ERCC3	Exon/CDS
chr2	127279375	127280447	ERCC3	Intron
chr2	127280447	127280631	ERCC3	Exon/CDS
chr2	127280631	127286703	ERCC3	Intron
chr2	127286703	127287017	ERCC3	Exon/CDS
chr2	127287017	127288660	ERCC3	Intron
chr2	127288660	127288864	ERCC3	Exon/CDS
chr2	127288864	127289337	ERCC3	Intron
chr2	127289337	127289501	ERCC3	Exon/CDS
chr2	127289501	127289689	ERCC3	Intron
chr2	127289689	127289824	ERCC3	Exon/CDS
chr2	127289824	127290224	ERCC3	Intron
chr2	127290224	127290273	ERCC3	Exon/CDS
chr2	127290273	127292610	ERCC3	Intron
chr2	127292610	127292846	ERCC3	Exon/CDS
chr2	127292846	127293513	ERCC3	Intron
chr2	127293513	127293718	ERCC3	Exon/CDS
chr2	127293718	127294054	ERCC3	Intron
chr2	127294054	127294081	ERCC3	Exon/CDS
chr2	127294081	127295166	ERCC3	Flanking Down
chr16	13919138	13920166	ERCC4	Flanking Up
chr16	13920166	13920372	ERCC4	Exon/CDS
chr16	13920372	13922031	ERCC4	Intron
chr16	13922031	13922211	ERCC4	Exon/CDS
chr16	13922211	13926561	ERCC4	Intron
chr16	13926561	13926756	ERCC4	Exon/CDS
chr16	13926756	13928028	ERCC4	Intron
chr16	13928028	13928235	ERCC4	Exon/CDS
chr16	13928235	13930710	ERCC4	Intron
chr16	13930710	13930890	ERCC4	Exon/CDS
chr16	13930890	13932157	ERCC4	Intron
chr16	13932157	13932285	ERCC4	Exon/CDS
chr16	13932285	13934192	ERCC4	Intron
chr16	13934192	13934302	ERCC4	Exon/CDS
chr16	13934302	13935146	ERCC4	Intron
chr16	13935146	13935743	ERCC4	Exon/CDS
chr16	13935743	13937766	ERCC4	Intron
chr16	13937766	13937858	ERCC4	Exon/CDS
chr16	13937858	13944723	ERCC4	Intron
chr16	13944723	13944835	ERCC4	Exon/CDS
chr16	13944835	13947614	ERCC4	Intron
chr16	13947614	13948347	ERCC4	Exon/CDS
chr16	13948347	13952348	ERCC4	Flanking Down
chr13	102844831	102846267	ERCC5	Flanking Up
chr13	102846267	102846354	ERCC5	Exon/CDS
chr13	102846354	102852118	ERCC5	Intron
chr13	102852118	102852293	ERCC5	Exon/CDS
chr13	102852293	102853757	ERCC5	Intron
chr13	102853757	102853872	ERCC5	Exon/CDS
chr13	102853872	102854288	ERCC5	Intron
chr13	102854288	102854374	ERCC5	Exon/CDS
chr13	102854374	102856052	ERCC5	Intron
chr13	102856052	102856112	ERCC5	Exon/CDS
chr13	102856112	102858275	ERCC5	Intron
chr13	102858275	102858418	ERCC5	Exon/CDS
chr13	102858418	102861507	ERCC5	Intron
chr13	102861507	102861714	ERCC5	Exon/CDS
chr13	102861714	102862030	ERCC5	Intron
chr13	102862030	102863103	ERCC5	Exon/CDS
chr13	102863103	102865667	ERCC5	Intron
chr13	102865667	102865911	ERCC5	Exon/CDS
chr13	102865911	102866262	ERCC5	Intron
chr13	102866262	102866381	ERCC5	Exon/CDS
chr13	102866381	102866632	ERCC5	Intron
chr13	102866632	102866845	ERCC5	Exon/CDS
chr13	102866845	102868113	ERCC5	Intron
chr13	102868113	102868257	ERCC5	Exon/CDS
chr13	102868257	102872198	ERCC5	Intron
chr13	102872198	102872398	ERCC5	Exon/CDS
chr13	102872398	102873259	ERCC5	Intron
chr13	102873259	102873343	ERCC5	Exon/CDS
chr13	102873343	102875307	ERCC5	Intron
chr13	102875307	102875903	ERCC5	Exon/CDS
chr13	102875903	102875995	ERCC5	Flanking Down
chr9	95870264	95876039	ERCC6L2	Flanking Up
chr9	95876039	95876084	ERCC6L2	Exon/CDS
chr9	95876084	95880869	ERCC6L2	Intron
chr9	95880869	95881293	ERCC6L2	Exon/CDS
chr9	95881293	95897849	ERCC6L2	Intron
chr9	95897849	95897971	ERCC6L2	Exon/CDS
chr9	95897971	95907078	ERCC6L2	Intron
chr9	95907078	95907271	ERCC6L2	Exon/CDS
chr9	95907271	95915668	ERCC6L2	Intron
chr9	95915668	95915829	ERCC6L2	Exon/CDS
chr9	95915829	95916227	ERCC6L2	Intron
chr9	95916227	95916434	ERCC6L2	Exon/CDS
chr9	95916434	95921175	ERCC6L2	Intron
chr9	95921175	95921315	ERCC6L2	Exon/CDS
chr9	95921315	95922305	ERCC6L2	Intron
chr9	95922305	95922418	ERCC6L2	Exon/CDS
chr9	95922418	95923260	ERCC6L2	Intron
chr9	95923260	95923379	ERCC6L2	Exon/CDS
chr9	95923379	95928079	ERCC6L2	Intron
chr9	95928079	95928150	ERCC6L2	Exon/CDS
chr9	95928150	95928719	ERCC6L2	Intron
chr9	95928719	95928864	ERCC6L2	Exon/CDS
chr9	95928864	95941454	ERCC6L2	Intron
chr9	95941454	95941549	ERCC6L2	Exon/CDS
chr9	95941549	95955914	ERCC6L2	Intron
chr9	95955914	95956013	ERCC6L2	Exon/CDS
chr9	95956013	95966562	ERCC6L2	Intron
chr9	95966562	95966714	ERCC6L2	Exon/CDS
chr9	95966714	95970576	ERCC6L2	Intron
chr9	95970576	95970656	ERCC6L2	Exon/CDS
chr9	95970656	95971933	ERCC6L2	Intron
chr9	95971933	95973088	ERCC6L2	Exon/CDS
chr9	95973088	95978061	ERCC6L2	Intron
chr9	95978061	95978215	ERCC6L2	Exon/CDS
chr9	95978215	96004520	ERCC6L2	Intron
chr9	96004520	96004701	ERCC6L2	Exon/CDS
chr9	96004701	96012225	ERCC6L2	Intron
chr9	96012225	96013203	ERCC6L2	Exon/CDS
chr9	96013203	96121154	ERCC6L2	Flanking Down
chr12	11648674	11650128	ETV6	Flanking Up
chr12	11650128	11650160	ETV6	Exon/CDS
chr12	11650160	11752450	ETV6	Intron
chr12	11752450	11752579	ETV6	Exon/CDS
chr12	11752579	11839140	ETV6	Intron
chr12	11839140	11839304	ETV6	Exon/CDS
chr12	11839304	11853427	ETV6	Intron
chr12	11853427	11853561	ETV6	Exon/CDS
chr12	11853561	11869424	ETV6	Intron
chr12	11869424	11869969	ETV6	Exon/CDS
chr12	11869969	11884445	ETV6	Intron
chr12	11884445	11884587	ETV6	Exon/CDS
chr12	11884587	11885926	ETV6	Intron
chr12	11885926	11886026	ETV6	Exon/CDS
chr12	11886026	11890941	ETV6	Intron
chr12	11890941	11891046	ETV6	Exon/CDS
chr12	11891046	11895377	ETV6	Flanking Down
chr8	117794490	117799712	EXT1	Flanking Up
chr8	117799712	117799897	EXT1	Exon/CDS
chr8	117799897	117804722	EXT1	Intron
chr8	117804722	117804893	EXT1	Exon/CDS
chr8	117804893	117807217	EXT1	Intron
chr8	117807217	117807377	EXT1	Exon/CDS
chr8	117807377	117812872	EXT1	Intron
chr8	117812872	117812961	EXT1	Exon/CDS
chr8	117812961	117818435	EXT1	Intron
chr8	117818435	117818530	EXT1	Exon/CDS
chr8	117818530	117819676	EXT1	Intron
chr8	117819676	117819794	EXT1	Exon/CDS
chr8	117819794	117822465	EXT1	Intron
chr8	117822465	117822597	EXT1	Exon/CDS
chr8	117822597	117830230	EXT1	Intron
chr8	117830230	117830349	EXT1	Exon/CDS
chr8	117830349	117835444	EXT1	Intron
chr8	117835444	117835551	EXT1	Exon/CDS
chr8	117835551	117837108	EXT1	Intron
chr8	117837108	117837201	EXT1	Exon/CDS
chr8	117837201	118110085	EXT1	Intron
chr8	118110085	118111046	EXT1	Exon/CDS
chr8	118111046	118112826	EXT1	Flanking Down
chr11	44094648	44107713	EXT2	Flanking Up
chr11	44107713	44108248	EXT2	Exon/CDS
chr11	44108248	44109194	EXT2	Intron
chr11	44109194	44109283	EXT2	Exon/CDS
chr11	44109283	44114185	EXT2	Intron
chr11	44114185	44114301	EXT2	Exon/CDS
chr11	44114301	44124789	EXT2	Intron
chr11	44124789	44124984	EXT2	Exon/CDS
chr11	44124984	44126816	EXT2	Intron
chr11	44126816	44126955	EXT2	Exon/CDS
chr11	44126955	44130045	EXT2	Intron
chr11	44130045	44130138	EXT2	Exon/CDS
chr11	44130138	44171611	EXT2	Intron
chr11	44171611	44171742	EXT2	Exon/CDS
chr11	44171742	44197829	EXT2	Intron
chr11	44197829	44198018	EXT2	Exon/CDS
chr11	44198018	44206793	EXT2	Intron
chr11	44206793	44206959	EXT2	Exon/CDS
chr11	44206959	44232353	EXT2	Intron
chr11	44232353	44232496	EXT2	Exon/CDS
chr11	44232496	44234115	EXT2	Intron
chr11	44234115	44234243	EXT2	Exon/CDS
chr11	44234243	44236293	EXT2	Intron
chr11	44236293	44236375	EXT2	Exon/CDS
chr11	44236375	44244149	EXT2	Intron
chr11	44244149	44244287	EXT2	Exon/CDS
chr11	44244287	44251962	EXT2	Flanking Down
chr17	81539885	81540819	FAAP100	Flanking Up
chr17	81540819	81540950	FAAP100	Exon/CDS
chr17	81540950	81541309	FAAP100	Intron
chr17	81541309	81541395	FAAP100	Exon/CDS
chr17	81541395	81544004	FAAP100	Intron
chr17	81544004	81544120	FAAP100	Exon/CDS
chr17	81544120	81545746	FAAP100	Intron
chr17	81545746	81545882	FAAP100	Exon/CDS
chr17	81545882	81546909	FAAP100	Intron
chr17	81546909	81547678	FAAP100	Exon/CDS
chr17	81547678	81549206	FAAP100	Intron
chr17	81549206	81549362	FAAP100	Exon/CDS
chr17	81549362	81550248	FAAP100	Intron
chr17	81550248	81551203	FAAP100	Exon/CDS
chr17	81551203	81551928	FAAP100	Intron
chr17	81551928	81552052	FAAP100	Exon/CDS
chr17	81552052	81552166	FAAP100	Intron
chr17	81552166	81552330	FAAP100	Exon/CDS
chr17	81552330	81554961	FAAP100	Flanking Down
chr15	30889559	30904664	FAN1	Flanking Up
chr15	30904664	30905897	FAN1	Exon/CDS
chr15	30905897	30908118	FAN1	Intron
chr15	30908118	30908258	FAN1	Exon/CDS
chr15	30908258	30910614	FAN1	Intron
chr15	30910614	30910815	FAN1	Exon/CDS
chr15	30910815	30913858	FAN1	Intron
chr15	30913858	30914091	FAN1	Exon/CDS
chr15	30914091	30918164	FAN1	Intron
chr15	30918164	30918295	FAN1	Exon/CDS
chr15	30918295	30920545	FAN1	Intron
chr15	30920545	30920653	FAN1	Exon/CDS
chr15	30920653	30922235	FAN1	Intron
chr15	30922235	30922354	FAN1	Exon/CDS
chr15	30922354	30925127	FAN1	Intron
chr15	30925127	30925291	FAN1	Exon/CDS
chr15	30925291	30925789	FAN1	Intron
chr15	30925789	30925939	FAN1	Exon/CDS
chr15	30925939	30928553	FAN1	Intron
chr15	30928553	30928656	FAN1	Exon/CDS
chr15	30928656	30929203	FAN1	Intron
chr15	30929203	30929397	FAN1	Exon/CDS
chr15	30929397	30930543	FAN1	Intron
chr15	30930543	30930671	FAN1	Exon/CDS
chr15	30930671	30937119	FAN1	Intron
chr15	30937119	30937256	FAN1	Exon/CDS
chr15	30937256	30943108	FAN1	Flanking Down
chr16	89726683	89738601	FANCA	Flanking Up
chr16	89738601	89738708	FANCA	Exon/CDS
chr16	89738708	89738882	FANCA	Intron
chr16	89738882	89738974	FANCA	Exon/CDS
chr16	89738974	89739133	FANCA	Intron
chr16	89739133	89739289	FANCA	Exon/CDS
chr16	89739289	89739478	FANCA	Intron
chr16	89739478	89739553	FANCA	Exon/CDS
chr16	89739553	89739994	FANCA	Intron
chr16	89739994	89740099	FANCA	Exon/CDS
chr16	89740099	89740804	FANCA	Intron
chr16	89740804	89740866	FANCA	Exon/CDS
chr16	89740866	89742800	FANCA	Intron
chr16	89742800	89742938	FANCA	Exon/CDS
chr16	89742938	89744959	FANCA	Intron
chr16	89744959	89745071	FANCA	Exon/CDS
chr16	89745071	89746584	FANCA	Intron
chr16	89746584	89746688	FANCA	Exon/CDS
chr16	89746688	89746831	FANCA	Intron
chr16	89746831	89746890	FANCA	Exon/CDS
chr16	89746890	89748659	FANCA	Intron
chr16	89748659	89748767	FANCA	Exon/CDS
chr16	89748767	89749730	FANCA	Intron
chr16	89749730	89749902	FANCA	Exon/CDS
chr16	89749902	89752138	FANCA	Intron
chr16	89752138	89752222	FANCA	Exon/CDS
chr16	89752222	89758577	FANCA	Intron
chr16	89758577	89758705	FANCA	Exon/CDS
chr16	89758705	89761949	FANCA	Intron
chr16	89761949	89762022	FANCA	Exon/CDS
chr16	89762022	89764890	FANCA	Intron
chr16	89764890	89765066	FANCA	Exon/CDS
chr16	89765066	89767141	FANCA	Intron
chr16	89767141	89767237	FANCA	Exon/CDS
chr16	89767237	89769837	FANCA	Intron
chr16	89769837	89770024	FANCA	Exon/CDS
chr16	89770024	89770166	FANCA	Intron
chr16	89770166	89770259	FANCA	Exon/CDS
chr16	89770259	89770564	FANCA	Intron
chr16	89770564	89770634	FANCA	Exon/CDS
chr16	89770634	89771678	FANCA	Intron
chr16	89771678	89771814	FANCA	Exon/CDS
chr16	89771814	89773271	FANCA	Intron
chr16	89773271	89773384	FANCA	Exon/CDS
chr16	89773384	89775742	FANCA	Intron
chr16	89775742	89775815	FANCA	Exon/CDS
chr16	89775815	89778801	FANCA	Intron
chr16	89778801	89778850	FANCA	Exon/CDS
chr16	89778850	89778943	FANCA	Intron
chr16	89778943	89779003	FANCA	Exon/CDS
chr16	89779003	89779869	FANCA	Intron
chr16	89779869	89779957	FANCA	Exon/CDS
chr16	89779957	89782859	FANCA	Intron
chr16	89782859	89782918	FANCA	Exon/CDS
chr16	89782918	89783007	FANCA	Intron
chr16	89783007	89783102	FANCA	Exon/CDS
chr16	89783102	89784854	FANCA	Intron
chr16	89784854	89784964	FANCA	Exon/CDS
chr16	89784964	89791403	FANCA	Intron
chr16	89791403	89791536	FANCA	Exon/CDS
chr16	89791536	89791927	FANCA	Intron
chr16	89791927	89792068	FANCA	Exon/CDS
chr16	89792068	89792471	FANCA	Intron
chr16	89792471	89792547	FANCA	Exon/CDS
chr16	89792547	89795906	FANCA	Intron
chr16	89795906	89796018	FANCA	Exon/CDS
chr16	89796018	89799166	FANCA	Intron
chr16	89799166	89799232	FANCA	Exon/CDS
chr16	89799232	89799605	FANCA	Intron
chr16	89799605	89799638	FANCA	Exon/CDS
chr16	89799638	89803259	FANCA	Intron
chr16	89803259	89803341	FANCA	Exon/CDS
chr16	89803341	89805280	FANCA	Intron
chr16	89805280	89805392	FANCA	Exon/CDS
chr16	89805392	89808294	FANCA	Intron
chr16	89808294	89808367	FANCA	Exon/CDS
chr16	89808367	89810707	FANCA	Intron
chr16	89810707	89810802	FANCA	Exon/CDS
chr16	89810802	89810929	FANCA	Intron
chr16	89810929	89811071	FANCA	Exon/CDS
chr16	89811071	89814520	FANCA	Intron
chr16	89814520	89814613	FANCA	Exon/CDS
chr16	89814613	89815877	FANCA	Intron
chr16	89815877	89815986	FANCA	Exon/CDS
chr16	89815986	89816537	FANCA	Intron
chr16	89816537	89816615	FANCA	Exon/CDS
chr16	89816615	89817977	FANCA	Flanking Down
chrX	14690388	14843567	FANCB	Flanking Up
chrX	14843567	14843981	FANCB	Exon/CDS
chrX	14843981	14844503	FANCB	Intron
chrX	14844503	14844740	FANCB	Exon/CDS
chrX	14844740	14844856	FANCB	Intron
chrX	14844856	14845286	FANCB	Exon/CDS
chrX	14845286	14850505	FANCB	Intron
chrX	14850505	14850674	FANCB	Exon/CDS
chrX	14850674	14853039	FANCB	Intron
chrX	14853039	14853167	FANCB	Exon/CDS
chrX	14853167	14857862	FANCB	Intron
chrX	14857862	14857954	FANCB	Exon/CDS
chrX	14857954	14859182	FANCB	Intron
chrX	14859182	14859334	FANCB	Exon/CDS
chrX	14859334	14864560	FANCB	Intron
chrX	14864560	14865510	FANCB	Exon/CDS
chrX	14865510	14874255	FANCB	Flanking Down
chr9	95099054	95101707	FANCC	Flanking Up
chr9	95101707	95101850	FANCC	Exon/CDS
chr9	95101850	95107066	FANCC	Intron
chr9	95107066	95107269	FANCC	Exon/CDS
chr9	95107269	95111463	FANCC	Intron
chr9	95111463	95111637	FANCC	Exon/CDS
chr9	95111637	95114629	FANCC	Intron
chr9	95114629	95114710	FANCC	Exon/CDS
chr9	95114710	95117315	FANCC	Intron
chr9	95117315	95117390	FANCC	Exon/CDS
chr9	95117390	95125086	FANCC	Intron
chr9	95125086	95125185	FANCC	Exon/CDS
chr9	95125185	95126529	FANCC	Intron
chr9	95126529	95126581	FANCC	Exon/CDS
chr9	95126581	95135346	FANCC	Intron
chr9	95135346	95135502	FANCC	Exon/CDS
chr9	95135502	95149923	FANCC	Intron
chr9	95149923	95150087	FANCC	Exon/CDS
chr9	95150087	95171079	FANCC	Intron
chr9	95171079	95171143	FANCC	Exon/CDS
chr9	95171143	95172037	FANCC	Intron
chr9	95172037	95172147	FANCC	Exon/CDS
chr9	95172147	95240649	FANCC	Intron
chr9	95240649	95240743	FANCC	Exon/CDS
chr9	95240743	95247432	FANCC	Intron
chr9	95247432	95247516	FANCC	Exon/CDS
chr9	95247516	95249127	FANCC	Intron
chr9	95249127	95249291	FANCC	Exon/CDS
chr9	95249291	95427796	FANCC	Flanking Down
chr3	10025370	10028658	FANCD2	Flanking Up
chr3	10028658	10028721	FANCD2	Exon/CDS
chr3	10028721	10032832	FANCD2	Intron
chr3	10032832	10032972	FANCD2	Exon/CDS
chr3	10032972	10034469	FANCD2	Intron
chr3	10034469	10034536	FANCD2	Exon/CDS
chr3	10034536	10034695	FANCD2	Intron
chr3	10034695	10034798	FANCD2	Exon/CDS
chr3	10034798	10035173	FANCD2	Intron
chr3	10035173	10035233	FANCD2	Exon/CDS
chr3	10035233	10036287	FANCD2	Intron
chr3	10036287	10036339	FANCD2	Exon/CDS
chr3	10036339	10039279	FANCD2	Intron
chr3	10039279	10039357	FANCD2	Exon/CDS
chr3	10039357	10039721	FANCD2	Intron
chr3	10039721	10039845	FANCD2	Exon/CDS
chr3	10039845	10041623	FANCD2	Intron
chr3	10041623	10041710	FANCD2	Exon/CDS
chr3	10041710	10042559	FANCD2	Intron
chr3	10042559	10042663	FANCD2	Exon/CDS
chr3	10042663	10043050	FANCD2	Intron
chr3	10043050	10043150	FANCD2	Exon/CDS
chr3	10043150	10043484	FANCD2	Intron
chr3	10043484	10043592	FANCD2	Exon/CDS
chr3	10043592	10043829	FANCD2	Intron
chr3	10043829	10043864	FANCD2	Exon/CDS
chr3	10043864	10046580	FANCD2	Intron
chr3	10046580	10046723	FANCD2	Exon/CDS
chr3	10046723	10047917	FANCD2	Intron
chr3	10047917	10048051	FANCD2	Exon/CDS
chr3	10048051	10049374	FANCD2	Intron
chr3	10049374	10049505	FANCD2	Exon/CDS
chr3	10049505	10052387	FANCD2	Intron
chr3	10052387	10052497	FANCD2	Exon/CDS
chr3	10052497	10060294	FANCD2	Intron
chr3	10060294	10060403	FANCD2	Exon/CDS
chr3	10060403	10062151	FANCD2	Intron
chr3	10062151	10062211	FANCD2	Exon/CDS
chr3	10062211	10063792	FANCD2	Intron
chr3	10063792	10063911	FANCD2	Exon/CDS
chr3	10063911	10064356	FANCD2	Intron
chr3	10064356	10064429	FANCD2	Exon/CDS
chr3	10064429	10064729	FANCD2	Intron
chr3	10064729	10064875	FANCD2	Exon/CDS
chr3	10064875	10065394	FANCD2	Intron
chr3	10065394	10065494	FANCD2	Exon/CDS
chr3	10065494	10065864	FANCD2	Intron
chr3	10065864	10065979	FANCD2	Exon/CDS
chr3	10065979	10067209	FANCD2	Intron
chr3	10067209	10067317	FANCD2	Exon/CDS
chr3	10067317	10072871	FANCD2	Intron
chr3	10072871	10072981	FANCD2	Exon/CDS
chr3	10072981	10073253	FANCD2	Intron
chr3	10073253	10073362	FANCD2	Exon/CDS
chr3	10073362	10074530	FANCD2	Intron
chr3	10074530	10074673	FANCD2	Exon/CDS
chr3	10074673	10078081	FANCD2	Intron
chr3	10078081	10078197	FANCD2	Exon/CDS
chr3	10078197	10081100	FANCD2	Intron
chr3	10081100	10081228	FANCD2	Exon/CDS
chr3	10081228	10081346	FANCD2	Intron
chr3	10081346	10081464	FANCD2	Exon/CDS
chr3	10081464	10085812	FANCD2	Intron
chr3	10085812	10085922	FANCD2	Exon/CDS
chr3	10085922	10087134	FANCD2	Intron
chr3	10087134	10087264	FANCD2	Exon/CDS
chr3	10087264	10088449	FANCD2	Intron
chr3	10088449	10088542	FANCD2	Exon/CDS
chr3	10088542	10088828	FANCD2	Intron
chr3	10088828	10088950	FANCD2	Exon/CDS
chr3	10088950	10090292	FANCD2	Intron
chr3	10090292	10090385	FANCD2	Exon/CDS
chr3	10090385	10092181	FANCD2	Intron
chr3	10092181	10092252	FANCD2	Exon/CDS
chr3	10092252	10093285	FANCD2	Intron
chr3	10093285	10093323	FANCD2	Exon/CDS
chr3	10093323	10094289	FANCD2	Intron
chr3	10094289	10094363	FANCD2	Exon/CDS
chr3	10094363	10095200	FANCD2	Intron
chr3	10095200	10095274	FANCD2	Exon/CDS
chr3	10095274	10096326	FANCD2	Intron
chr3	10096326	10096472	FANCD2	Exon/CDS
chr3	10096472	10098720	FANCD2	Intron
chr3	10098720	10098815	FANCD2	Exon/CDS
chr3	10098815	10101188	FANCD2	Intron
chr3	10101188	10101262	FANCD2	Exon/CDS
chr3	10101262	10101932	FANCD2	Flanking Down
chr6	35451338	35452546	FANCE	Flanking Up
chr6	35452546	35452793	FANCE	Exon/CDS
chr6	35452793	35455747	FANCE	Intron
chr6	35455747	35456353	FANCE	Exon/CDS
chr6	35456353	35457556	FANCE	Intron
chr6	35457556	35457600	FANCE	Exon/CDS
chr6	35457600	35457916	FANCE	Intron
chr6	35457916	35457984	FANCE	Exon/CDS
chr6	35457984	35458297	FANCE	Intron
chr6	35458297	35458440	FANCE	Exon/CDS
chr6	35458440	35459331	FANCE	Intron
chr6	35459331	35459454	FANCE	Exon/CDS
chr6	35459454	35459682	FANCE	Intron
chr6	35459682	35459760	FANCE	Exon/CDS
chr6	35459760	35460552	FANCE	Intron
chr6	35460552	35460618	FANCE	Exon/CDS
chr6	35460618	35462789	FANCE	Intron
chr6	35462789	35462914	FANCE	Exon/CDS
chr6	35462914	35466244	FANCE	Intron
chr6	35466244	35466345	FANCE	Exon/CDS
chr6	35466345	35467104	FANCE	Flanking Down
chr11	22622533	22624686	FANCF	Flanking Up
chr11	22624686	22625810	FANCF	Exon/CDS
chr11	22625810	22626823	FANCF	Flanking Down
chr9	35073835	35074108	FANCG	Flanking Up
chr9	35074108	35074216	FANCG	Exon/CDS
chr9	35074216	35074371	FANCG	Intron
chr9	35074371	35074494	FANCG	Exon/CDS
chr9	35074494	35074927	FANCG	Intron
chr9	35074927	35075082	FANCG	Exon/CDS
chr9	35075082	35075279	FANCG	Intron
chr9	35075279	35075325	FANCG	Exon/CDS
chr9	35075325	35075465	FANCG	Intron
chr9	35075465	35075754	FANCG	Exon/CDS
