gene	chrom	exon_start	exon_end	splice_start	splice_end
SDHC	1	161323614	161323670	161323606	161323678
SDHC	1	161328396	161328497	161328388	161328505
SDHC	1	161340594	161340655	161340586	161340663
SDHC	1	161356677	161356840	161356669	161356848
SDHC	1	161362329	161362433	161362321	161362441
SDHD	11	112086908	112086959	112086900	112086967
SDHD	11	112087857	112087973	112087849	112087981
SDHD	11	112088867	112089011	112088859	112089019
SDHD	11	112094805	112094970	112094797	112094978
SETBP1	18	44701347	44701832	44701339	44701840
SETBP1	18	44869230	44869283	44869222	44869291
SETBP1	18	44949881	44953340	44949873	44953348
SETBP1	18	45038485	45038655	45038477	45038663
SETBP1	18	45063079	45063698	45063071	45063706
SH2B3	12	111418146	111418877	111418138	111418885
SH2B3	12	111446753	111446854	111446745	111446862
SH2B3	12	111446942	111447033	111446934	111447041
SH2B3	12	111447125	111447219	111447117	111447227
SH2B3	12	111447330	111447544	111447322	111447552
SH2B3	12	111447656	111447827	111447648	111447835
SH2B3	12	111447983	111448302	111447975	111448310
SH2D1A	X	124346643	124346779	124346635	124346787
SH2D1A	X	124365761	124365824	124365753	124365832
SH2D1A	X	124370176	124370320	124370168	124370328
SH2D1A	X	124371351	124371391	124371343	124371399
SHOC2	10	110964359	110965061	110964351	110965069
SHOC2	10	110985628	110985765	110985620	110985773
SHOC2	10	111000415	111000545	111000407	111000553
SHOC2	10	111004606	111004794	111004598	111004802
SHOC2	10	111007531	111007653	111007523	111007661
SHOC2	10	111009248	111009385	111009240	111009393
SHOC2	10	111009713	111009830	111009705	111009838
SHOC2	10	111011610	111011818	111011602	111011826
SLX4	16	3608430	3608964	3608422	3608972
SLX4	16	3606474	3606698	3606466	3606706
SLX4	16	3602118	3602307	3602110	3602315
SLX4	16	3600979	3601191	3600971	3601199
SLX4	16	3597797	3597999	3597789	3598007
SLX4	16	3597379	3597695	3597371	3597703
SLX4	16	3596153	3596393	3596145	3596401
SLX4	16	3595605	3595693	3595597	3595701
SLX4	16	3594453	3594599	3594445	3594607
SLX4	16	3592699	3592865	3592691	3592873
SLX4	16	3589002	3591310	3588994	3591318
SLX4	16	3584769	3584871	3584761	3584879
SLX4	16	3583097	3583510	3583089	3583518
SLX4	16	3582342	3582693	3582334	3582701
SMAD4	18	51047047	51047295	51047039	51047303
SMAD4	18	51048686	51048860	51048678	51048868
SMAD4	18	51049295	51049324	51049287	51049332
SMAD4	18	51054781	51054993	51054773	51055001
SMAD4	18	51058125	51058244	51058117	51058252
SMAD4	18	51058340	51058456	51058332	51058464
SMAD4	18	51059866	51059916	51059858	51059924
SMAD4	18	51065423	51065606	51065415	51065614
SMAD4	18	51067019	51067187	51067011	51067195
SMAD4	18	51076638	51076776	51076630	51076784
SMAD4	18	51078256	51078467	51078248	51078475
SMARCA4	19	10984152	10984373	10984144	10984381
SMARCA4	19	10985273	10985405	10985265	10985413
SMARCA4	19	10986189	10986593	10986181	10986601
SMARCA4	19	10986905	10987003	10986897	10987011
SMARCA4	19	10987666	10987924	10987658	10987932
SMARCA4	19	10989317	10989443	10989309	10989451
SMARCA4	19	10991150	10991323	10991142	10991331
SMARCA4	19	10994828	10995001	10994820	10995009
SMARCA4	19	10996213	10996380	10996205	10996388
SMARCA4	19	10996494	10996544	10996486	10996552
SMARCA4	19	11003029	11003159	11003021	11003167
SMARCA4	19	11003340	11003397	11003332	11003405
SMARCA4	19	11007902	11008023	11007894	11008031
SMARCA4	19	11010381	11010531	11010373	11010539
SMARCA4	19	11012949	11013112	11012941	11013120
SMARCA4	19	11018957	11019023	11018949	11019031
SMARCA4	19	11019591	11019701	11019583	11019709
SMARCA4	19	11021725	11021967	11021717	11021975
SMARCA4	19	11023518	11023631	11023510	11023639
SMARCA4	19	11024331	11024438	11024323	11024446
SMARCA4	19	11025422	11025508	11025414	11025516
SMARCA4	19	11026300	11026346	11026292	11026354
SMARCA4	19	11027784	11027950	11027776	11027958
SMARCA4	19	11030730	11030893	11030722	11030901
SMARCA4	19	11033290	11033517	11033282	11033525
SMARCA4	19	11033767	11033865	11033759	11033873
SMARCA4	19	11034123	11034200	11034115	11034208
SMARCA4	19	11034914	11035132	11034906	11035140
SMARCA4	19	11041307	11041560	11041299	11041568
SMARCA4	19	11058255	11058363	11058247	11058371
SMARCA4	19	11058788	11058889	11058780	11058897
SMARCA4	19	11059753	11059885	11059745	11059893
SMARCA4	19	11060045	11060187	11060037	11060195
SMARCA4	19	11061784	11061816	11061776	11061824
SMARCB1	22	23787170	23787262	23787162	23787270
SMARCB1	22	23791756	23791894	23791748	23791902
SMARCB1	22	23793559	23793688	23793551	23793696
SMARCB1	22	23800944	23801081	23800936	23801089
SMARCB1	22	23803295	23803422	23803287	23803430
SMARCB1	22	23816770	23816936	23816762	23816944
SMARCB1	22	23825225	23825415	23825217	23825423
SMARCB1	22	23833572	23833703	23833564	23833711
SMARCB1	22	23834141	23834180	23834133	23834188
SMARCE1	17	40645796	40645802	40645788	40645810
SMARCE1	17	40645576	40645619	40645568	40645627
SMARCE1	17	40642455	40642559	40642447	40642567
SMARCE1	17	40637492	40637572	40637484	40637580
SMARCE1	17	40636395	40636526	40636387	40636534
SMARCE1	17	40635931	40636102	40635923	40636110
SMARCE1	17	40632195	40632367	40632187	40632375
SMARCE1	17	40631592	40631693	40631584	40631701
SMARCE1	17	40630714	40630924	40630706	40630932
SMARCE1	17	40628785	40628993	40628777	40629001
SOS1	2	39120336	39120422	39120328	39120430
SOS1	2	39067628	39067753	39067620	39067761
SOS1	2	39058673	39058804	39058665	39058812
SOS1	2	39056702	39056866	39056694	39056874
SOS1	2	39054614	39054823	39054606	39054831
SOS1	2	39051144	39051287	39051136	39051295
SOS1	2	39035390	39035500	39035382	39035508
SOS1	2	39035212	39035310	39035204	39035318
SOS1	2	39024010	39024137	39024002	39024145
SOS1	2	39022570	39023225	39022562	39023233
SOS1	2	39014765	39014846	39014757	39014854
SOS1	2	39013867	39013989	39013859	39013997
SOS1	2	39013460	39013563	39013452	39013571
SOS1	2	39012126	39012348	39012118	39012356
SOS1	2	39010584	39010703	39010576	39010711
SOS1	2	39007031	39007193	39007023	39007201
SOS1	2	39006412	39006529	39006404	39006537
SOS1	2	38997253	38997425	38997245	38997433
SOS1	2	38996922	38997038	38996914	38997046
SOS1	2	38995123	38995387	38995115	38995395
SOS1	2	38989270	38989314	38989262	38989322
SOS1	2	38987473	38987591	38987465	38987599
SOS1	2	38985824	38986315	38985816	38986323
SPINK1	5	147831523	147831577	147831515	147831585
SPINK1	5	147829599	147829630	147829591	147829638
SPINK1	5	147828022	147828128	147828014	147828136
SPINK1	5	147824661	147824706	147824653	147824714
SPRED1	15	38253186	38253217	38253178	38253225
SPRED1	15	38299373	38299547	38299365	38299555
SPRED1	15	38322241	38322409	38322233	38322417
SPRED1	15	38324763	38324809	38324755	38324817
SPRED1	15	38339737	38339895	38339729	38339903
SPRED1	15	38349422	38349523	38349414	38349531
SPRED1	15	38351014	38351664	38351006	38351672
SQSTM1	5	179820937	179821141	179820929	179821149
SQSTM1	5	179822958	179823053	179822950	179823061
SQSTM1	5	179823858	179824087	179823850	179824095
SQSTM1	5	179824182	179824323	179824174	179824331
SQSTM1	5	179825146	179825226	179825138	179825234
SQSTM1	5	179833032	179833246	179833024	179833254
SQSTM1	5	179833587	179833782	179833579	179833790
SQSTM1	5	179836436	179836593	179836428	179836601
SRP72	4	56467636	56467744	56467628	56467752
SRP72	4	56469653	56469773	56469645	56469781
SRP72	4	56471720	56471843	56471712	56471851
SRP72	4	56474054	56474197	56474046	56474205
SRP72	4	56474280	56474391	56474272	56474399
SRP72	4	56476671	56476702	56476663	56476710
SRP72	4	56478379	56478503	56478371	56478511
SRP72	4	56478592	56478649	56478584	56478657
SRP72	4	56483139	56483270	56483131	56483278
SRP72	4	56484736	56484864	56484728	56484872
SRP72	4	56486325	56486397	56486317	56486405
SRP72	4	56487949	56488013	56487941	56488021
SRP72	4	56489388	56489483	56489380	56489491
SRP72	4	56490333	56490436	56490325	56490444
SRP72	4	56490568	56490645	56490560	56490653
SRP72	4	56491431	56491568	56491423	56491576
SRP72	4	56495357	56495394	56495349	56495402
SRP72	4	56500536	56500695	56500528	56500703
SRP72	4	56501684	56501861	56501676	56501869
SRY	Y	2786989	2787603	2786981	2787611
STAT3	17	42348389	42348516	42348381	42348524
STAT3	17	42346569	42346713	42346561	42346721
STAT3	17	42345559	42345657	42345551	42345665
STAT3	17	42339314	42339409	42339306	42339417
STAT3	17	42338731	42338812	42338723	42338820
STAT3	17	42337763	42337857	42337755	42337865
STAT3	17	42337435	42337586	42337427	42337594
STAT3	17	42333891	42334049	42333883	42334057
STAT3	17	42333673	42333765	42333665	42333773
STAT3	17	42331472	42331531	42331464	42331539
STAT3	17	42329747	42329776	42329739	42329784
STAT3	17	42329554	42329647	42329546	42329655
STAT3	17	42329410	42329457	42329402	42329465
STAT3	17	42326116	42326199	42326108	42326207
STAT3	17	42324963	42325061	42324955	42325069
STAT3	17	42324711	42324846	42324703	42324854
STAT3	17	42323573	42323625	42323565	42323633
STAT3	17	42323260	42323354	42323252	42323362
STAT3	17	42323004	42323143	42322996	42323151
STAT3	17	42322282	42322494	42322274	42322502
STAT3	17	42317182	42317224	42317174	42317232
STAT3	17	42316789	42316901	42316781	42316909
STAT3	17	42315745	42315800	42315737	42315808
STK11	19	1206914	1207203	1206906	1207211
STK11	19	1218417	1218500	1218409	1218508
STK11	19	1219324	1219413	1219316	1219421
STK11	19	1220373	1220505	1220365	1220513
STK11	19	1220581	1220717	1220573	1220725
STK11	19	1221213	1221340	1221205	1221348
STK11	19	1221949	1222006	1221941	1222014
STK11	19	1222985	1223172	1222977	1223180
STK11	19	1226454	1226647	1226446	1226655
STN1	10	103917462	103917594	103917454	103917602
STN1	10	103910527	103910622	103910519	103910630
STN1	10	103905091	103905156	103905083	103905164
STN1	10	103900062	103900223	103900054	103900231
STN1	10	103898877	103899000	103898869	103899008
STN1	10	103897548	103897719	103897540	103897727
STN1	10	103892130	103892252	103892122	103892260
STN1	10	103889072	103889144	103889064	103889152
STN1	10	103882684	103882841	103882676	103882849
SUFU	10	102504153	102504334	102504145	102504342
SUFU	10	102509169	102509303	102509161	102509311
SUFU	10	102549970	102550106	102549962	102550114
SUFU	10	102592582	102592724	102592574	102592732
SUFU	10	102593636	102593721	102593628	102593729
SUFU	10	102593993	102594065	102593985	102594073
SUFU	10	102597140	102597293	102597132	102597301
SUFU	10	102599433	102599544	102599425	102599552
SUFU	10	102615268	102615402	102615260	102615410
SUFU	10	102617290	102617428	102617282	102617436
SUFU	10	102627175	102627243	102627167	102627251
SUFU	10	102630066	102630155	102630058	102630163
TBXT	6	166167386	166167591	166167378	166167599
TBXT	6	166166592	166166856	166166584	166166864
TBXT	6	166165706	166165840	166165698	166165848
TBXT	6	166164800	166164861	166164792	166164869
TBXT	6	166164605	166164666	166164597	166164674
TBXT	6	166162447	166162623	166162439	166162631
TBXT	6	166160837	166160966	166160829	166160974
TBXT	6	166158315	166158588	166158307	166158596
TERF2IP	16	75647883	75648552	75647875	75648560
TERF2IP	16	75654273	75654397	75654265	75654405
TERF2IP	16	75656207	75656611	75656199	75656619
TERT	5	1294771	1294989	1294763	1294997
TERT	5	1293313	1294666	1293305	1294674
TERT	5	1282429	1282624	1282421	1282632
TERT	5	1280158	1280338	1280150	1280346
TERT	5	1279291	1279470	1279283	1279478
TERT	5	1278641	1278796	1278633	1278804
TERT	5	1272185	1272280	1272177	1272288
TERT	5	1271119	1271204	1271111	1271212
TERT	5	1268520	1268633	1268512	1268641
TERT	5	1266464	1266535	1266456	1266543
TERT	5	1264404	1264592	1264396	1264600
TERT	5	1260474	1260600	1260466	1260608
TERT	5	1258598	1258659	1258590	1258667
TERT	5	1255287	1255411	1255279	1255419
TERT	5	1254368	1254505	1254360	1254513
TERT	5	1253728	1253831	1253720	1253839
TINF2	14	24242141	24242332	24242133	24242340
TINF2	14	24241890	24241994	24241882	24242002
TINF2	14	24241675	24241776	24241667	24241784
TINF2	14	24241204	24241311	24241196	24241319
TINF2	14	24241020	24241116	24241012	24241124
TINF2	14	24240419	24240875	24240411	24240883
TINF2	14	24240263	24240330	24240255	24240338
TINF2	14	24240064	24240155	24240056	24240163
TINF2	14	24239797	24239931	24239789	24239939
TMEM127	2	96265138	96265381	96265130	96265389
TMEM127	2	96254833	96254997	96254825	96255005
TMEM127	2	96253808	96254115	96253800	96254123
TP53	17	7676521	7676594	7676513	7676602
TP53	17	7676382	7676403	7676374	7676411
TP53	17	7675994	7676272	7675986	7676280
TP53	17	7675053	7675236	7675045	7675244
TP53	17	7674859	7674971	7674851	7674979
TP53	17	7674181	7674290	7674173	7674298
TP53	17	7673701	7673837	7673693	7673845
TP53	17	7673535	7673608	7673527	7673616
TP53	17	7670609	7670715	7670601	7670723
TP53	17	7669609	7669690	7669601	7669698
TRIM28	19	58544758	58545097	58544750	58545105
TRIM28	19	58545425	58545537	58545417	58545545
TRIM28	19	58545764	58545896	58545756	58545904
TRIM28	19	58547376	58547511	58547368	58547519
TRIM28	19	58547597	58547713	58547589	58547721
TRIM28	19	58547792	58547906	58547784	58547914
TRIM28	19	58548034	58548180	58548026	58548188
TRIM28	19	58548294	58548408	58548286	58548416
TRIM28	19	58548486	58548592	58548478	58548600
TRIM28	19	58548740	58548776	58548732	58548784
TRIM28	19	58548862	58548910	58548854	58548918
TRIM28	19	58548988	58549240	58548980	58549248
TRIM28	19	58549331	58549650	58549323	58549658
TRIM28	19	58549737	58549860	58549729	58549868
TRIM28	19	58549949	58550035	58549941	58550043
TRIM28	19	58550147	58550284	58550139	58550292
TRIM28	19	58550377	58550553	58550369	58550561
TRIM37	17	59106441	59106461	59106433	59106469
TRIM37	17	59104293	59104394	59104285	59104402
TRIM37	17	59091300	59091340	59091292	59091348
TRIM37	17	59088291	59088407	59088283	59088415
TRIM37	17	59084002	59084089	59083994	59084097
TRIM37	17	59081097	59081219	59081089	59081227
TRIM37	17	59079754	59079877	59079746	59079885
TRIM37	17	59075647	59075714	59075639	59075722
TRIM37	17	59070823	59070947	59070815	59070955
TRIM37	17	59064355	59064405	59064347	59064413
TRIM37	17	59062567	59062648	59062559	59062656
TRIM37	17	59061032	59061108	59061024	59061116
TRIM37	17	59056875	59057054	59056867	59057062
TRIM37	17	59051214	59051328	59051206	59051336
TRIM37	17	59049178	59049393	59049170	59049401
TRIM37	17	59047683	59047819	59047675	59047827
TRIM37	17	59041813	59041898	59041805	59041906
TRIM37	17	59031896	59032090	59031888	59032098
TRIM37	17	59028415	59028723	59028407	59028731
TRIM37	17	59017296	59017424	59017288	59017432
TRIM37	17	59015610	59015799	59015602	59015807
TRIM37	17	59012328	59012446	59012320	59012454
TRIM37	17	59001598	59001714	59001590	59001722
TRIM37	17	58999377	58999459	58999369	58999467
TRIP13	5	892999	893090	892991	893098
TRIP13	5	894787	894952	894779	894960
TRIP13	5	896665	896794	896657	896802
TRIP13	5	900494	900549	900486	900557
TRIP13	5	901341	901431	901333	901439
TRIP13	5	904148	904220	904140	904228
TRIP13	5	907130	907193	907122	907201
TRIP13	5	907988	908074	907980	908082
TRIP13	5	908355	908461	908347	908469
TRIP13	5	911843	911996	911835	912004
TRIP13	5	914465	914577	914457	914585
TRIP13	5	915904	915973	915896	915981
TRIP13	5	917008	917103	917000	917111
TSC1	9	132928767	132928872	132928759	132928880
TSC1	9	132927201	132927304	132927193	132927312
TSC1	9	132925587	132925739	132925579	132925747
TSC1	9	132923348	132923492	132923340	132923500
TSC1	9	132921819	132921973	132921811	132921981
TSC1	9	132921363	132921436	132921355	132921444
TSC1	9	132912282	132912457	132912274	132912465
TSC1	9	132911453	132911568	132911445	132911576
TSC1	9	132911002	132911113	132910994	132911121
TSC1	9	132910571	132910692	132910563	132910700
TSC1	9	132907301	132907370	132907293	132907378
TSC1	9	132906731	132906835	132906723	132906843
TSC1	9	132905581	132906139	132905573	132906147
TSC1	9	132904411	132904454	132904403	132904462
TSC1	9	132903651	132903817	132903643	132903825
TSC1	9	132902605	132902787	132902597	132902795
TSC1	9	132901589	132901699	132901581	132901707
TSC1	9	132900715	132900837	132900707	132900845
TSC1	9	132897423	132897610	132897415	132897618
TSC1	9	132897184	132897345	132897176	132897353
TSC1	9	132896235	132896754	132896227	132896762
TSC2	16	2048616	2048753	2048608	2048761
TSC2	16	2050400	2050486	2050392	2050494
TSC2	16	2053342	2053452	2053334	2053460
TSC2	16	2054296	2054440	2054288	2054448
TSC2	16	2055402	2055519	2055394	2055527
TSC2	16	2056196	2056244	2056188	2056252
TSC2	16	2056644	2056769	2056636	2056777
TSC2	16	2057105	2057178	2057097	2057186
TSC2	16	2058747	2058873	2058739	2058881
TSC2	16	2060670	2060813	2060662	2060821
TSC2	16	2061871	2062008	2061863	2062016
TSC2	16	2062497	2062600	2062489	2062608
TSC2	16	2062972	2063053	2062964	2063061
TSC2	16	2064272	2064427	2064264	2064435
TSC2	16	2065519	2065635	2065511	2065643
TSC2	16	2070456	2070578	2070448	2070586
TSC2	16	2071510	2071616	2071502	2071624
TSC2	16	2071784	2071934	2071776	2071942
TSC2	16	2072241	2072363	2072233	2072371
TSC2	16	2072849	2072983	2072841	2072991
TSC2	16	2074200	2074389	2074192	2074397
TSC2	16	2075799	2075892	2075791	2075900
TSC2	16	2076068	2076170	2076060	2076178
TSC2	16	2076491	2076585	2076483	2076593
TSC2	16	2077598	2077726	2077590	2077734
TSC2	16	2079032	2079196	2079024	2079204
TSC2	16	2079276	2079428	2079268	2079436
TSC2	16	2079557	2079669	2079549	2079677
TSC2	16	2080165	2080377	2080157	2080385
TSC2	16	2081595	2081798	2081587	2081806
TSC2	16	2082436	2082504	2082428	2082512
TSC2	16	2083695	2083816	2083687	2083824
TSC2	16	2084228	2084715	2084220	2084723
TSC2	16	2084951	2085026	2084943	2085034
TSC2	16	2085230	2085322	2085222	2085330
TSC2	16	2086193	2086379	2086185	2086387
TSC2	16	2086732	2086871	2086724	2086879
TSC2	16	2087863	2087941	2087855	2087949
TSC2	16	2088048	2088139	2088040	2088147
TSC2	16	2088227	2088325	2088219	2088333
TSC2	16	2088446	2088610	2088438	2088618
TSR2	X	54440422	54440502	54440414	54440510
TSR2	X	54440690	54440780	54440682	54440788
TSR2	X	54443400	54443491	54443392	54443499
TSR2	X	54444008	54444184	54444000	54444192
TSR2	X	54444416	54444550	54444408	54444558
UBE2T	1	202335646	202335754	202335638	202335762
UBE2T	1	202334989	202335058	202334981	202335066
UBE2T	1	202333450	202333555	202333442	202333563
UBE2T	1	202333237	202333335	202333229	202333343
UBE2T	1	202333010	202333093	202333002	202333101
UBE2T	1	202331835	202331960	202331827	202331968
UROD	1	45012266	45012285	45012258	45012293
UROD	1	45012907	45013019	45012899	45013027
UROD	1	45013136	45013215	45013128	45013223
UROD	1	45013292	45013354	45013284	45013362
UROD	1	45013594	45013791	45013586	45013799
UROD	1	45013909	45014070	45013901	45014078
UROD	1	45014439	45014576	45014431	45014584
UROD	1	45014736	45014836	45014728	45014844
UROD	1	45014940	45015006	45014932	45015014
UROD	1	45015337	45015498	45015329	45015506
VHL	3	10141848	10142187	10141840	10142195
VHL	3	10146514	10146636	10146506	10146644
VHL	3	10149787	10149965	10149779	10149973
WAS	X	48683854	48683985	48683846	48683993
WAS	X	48684283	48684423	48684275	48684431
WAS	X	48685547	48685633	48685539	48685641
WAS	X	48685734	48685836	48685726	48685844
WAS	X	48685946	48685987	48685938	48685995
WAS	X	48686081	48686134	48686073	48686142
WAS	X	48686781	48686955	48686773	48686963
WAS	X	48688054	48688096	48688046	48688104
WAS	X	48688300	48688453	48688292	48688461
WAS	X	48688660	48689066	48688652	48689074
WAS	X	48689320	48689434	48689312	48689442
WAS	X	48691107	48691162	48691099	48691170
WRAP53	17	7688649	7689079	7688641	7689087
WRAP53	17	7689224	7689322	7689216	7689330
WRAP53	17	7689590	7689701	7689582	7689709
WRAP53	17	7700741	7700829	7700733	7700837
WRAP53	17	7701459	7701549	7701451	7701557
WRAP53	17	7701657	7701789	7701649	7701797
WRAP53	17	7702344	7702552	7702336	7702560
WRAP53	17	7702743	7702846	7702735	7702854
WRAP53	17	7702993	7703127	7702985	7703135
WRAP53	17	7703243	7703486	7703235	7703494
WRN	8	31058448	31058543	31058440	31058551
WRN	8	31059153	31059265	31059145	31059273
WRN	8	31064289	31064434	31064281	31064442
WRN	8	31064915	31065063	31064907	31065071
WRN	8	31067033	31067182	31067025	31067190
WRN	8	31068258	31068327	31068250	31068335
WRN	8	31076173	31076287	31076165	31076295
WRN	8	31080867	31081296	31080859	31081304
WRN	8	31083699	31083779	31083691	31083787
WRN	8	31085166	31085246	31085158	31085254
WRN	8	31087776	31087920	31087768	31087928
WRN	8	31088890	31088965	31088882	31088973
WRN	8	31090465	31090532	31090457	31090540
WRN	8	31090834	31090942	31090826	31090950
WRN	8	31091830	31091898	31091822	31091906
WRN	8	31096768	31096850	31096760	31096858
WRN	8	31100849	31100955	31100841	31100963
WRN	8	31111615	31111799	31111607	31111807
WRN	8	31116354	31116528	31116346	31116536
WRN	8	31120243	31120424	31120235	31120432
WRN	8	31124522	31124623	31124514	31124631
WRN	8	31124908	31125000	31124900	31125008
WRN	8	31132365	31132506	31132357	31132514
WRN	8	31141430	31141600	31141422	31141608
WRN	8	31141681	31141775	31141673	31141783
WRN	8	31142626	31142701	31142618	31142709
WRN	8	31143550	31143623	31143542	31143631
WRN	8	31147053	31147128	31147045	31147136
WRN	8	31147364	31147476	31147356	31147484
WRN	8	31150341	31150455	31150333	31150463
WRN	8	31154624	31154755	31154616	31154763
WRN	8	31157368	31157530	31157360	31157538
WRN	8	31167022	31167230	31167014	31167238
WRN	8	31172995	31173102	31172987	31173110
WT1	11	32434700	32435360	32434692	32435368
WT1	11	32428497	32428619	32428489	32428627
WT1	11	32427956	32428058	32427948	32428066
WT1	11	32417577	32417654	32417569	32417662
WT1	11	32416490	32416540	32416482	32416548
WT1	11	32399948	32400044	32399940	32400052
WT1	11	32396257	32396407	32396249	32396415
WT1	11	32392666	32392755	32392658	32392763
WT1	11	32391972	32392064	32391964	32392072
WT1	11	32389058	32389179	32389050	32389187
XPA	9	97697121	97697292	97697113	97697300
XPA	9	97693649	97693759	97693641	97693767
XPA	9	97689534	97689639	97689526	97689647
XPA	9	97687096	97687261	97687088	97687269
XPA	9	97684923	97685040	97684915	97685048
XPA	9	97675439	97675587	97675431	97675595
XPC	3	14178466	14178568	14178458	14178576
XPC	3	14172867	14173062	14172859	14173070
XPC	3	14170438	14170550	14170430	14170558
XPC	3	14168257	14168380	14168249	14168388
XPC	3	14167169	14167253	14167161	14167261
XPC	3	14165428	14165585	14165420	14165593
XPC	3	14164813	14164933	14164805	14164941
XPC	3	14159741	14159830	14159733	14159838
XPC	3	14158011	14158892	14158003	14158900
XPC	3	14156335	14156495	14156327	14156503
XPC	3	14152335	14152416	14152327	14152424
XPC	3	14148814	14148948	14148806	14148956
XPC	3	14148562	14148731	14148554	14148739
XPC	3	14147908	14148001	14147900	14148009
XPC	3	14147290	14147379	14147282	14147387
XPC	3	14145941	14146159	14145933	14146167
XRCC2	7	152676041	152676079	152676033	152676087
XRCC2	7	152660701	152660782	152660693	152660790
XRCC2	7	152648642	152649363	152648634	152649371
ZCCHC8	12	122500642	122500840	122500634	122500848
ZCCHC8	12	122498827	122498869	122498819	122498877
ZCCHC8	12	122492715	122492789	122492707	122492797
ZCCHC8	12	122490462	122490567	122490454	122490575
ZCCHC8	12	122489386	122489463	122489378	122489471
ZCCHC8	12	122483460	122483563	122483452	122483571
ZCCHC8	12	122483279	122483344	122483271	122483352
ZCCHC8	12	122482635	122482695	122482627	122482703
ZCCHC8	12	122481945	122482087	122481937	122482095
ZCCHC8	12	122481522	122481664	122481514	122481672
ZCCHC8	12	122480190	122480311	122480182	122480319
ZCCHC8	12	122478206	122478292	122478198	122478300
ZCCHC8	12	122477841	122477958	122477833	122477966
ZCCHC8	12	122473497	122474275	122473489	122474283
